Source File,Page,Has_Text,Has_Order_Header,Used_OCR
11.pdf,11,True,True,False
11.pdf,12,True,True,False
11.pdf,13,True,True,False
11.pdf,14,True,True,False
11.pdf,15,True,True,False
11.pdf,16,True,True,False
11.pdf,17,False,False,False
11.pdf,18,True,True,False
11.pdf,19,True,True,False
11.pdf,20,True,True,False
11.pdf,21,True,True,False
11.pdf,22,True,True,False
11.pdf,23,True,True,False
11.pdf,24,True,True,False
11.pdf,25,True,True,False
11.pdf,26,True,True,False
11.pdf,27,True,True,False
11.pdf,28,True,True,False
11.pdf,29,True,True,False
11.pdf,30,True,True,False
11.pdf,31,True,True,False
11.pdf,32,True,True,False
11.pdf,33,True,True,False
11.pdf,34,True,True,False
11.pdf,35,True,True,False
11.pdf,36,True,True,False
11.pdf,37,True,True,False
11.pdf,38,True,True,False
11.pdf,39,True,True,False
11.pdf,40,True,True,False
11.pdf,41,True,True,False
11.pdf,42,True,True,False
11.pdf,43,True,True,False
11.pdf,44,True,True,False
11.pdf,45,True,True,False
11.pdf,46,True,False,True
11.pdf,47,True,True,False
11.pdf,48,True,False,True
11.pdf,49,True,True,False
11.pdf,50,True,True,False
11.pdf,51,True,True,False
11.pdf,52,True,True,False
11.pdf,53,True,True,False
11.pdf,54,True,True,False
11.pdf,55,True,True,False
11.pdf,56,True,True,False
11.pdf,57,True,True,False
11.pdf,58,True,True,False
11.pdf,59,True,True,False
11.pdf,60,True,True,False
11.pdf,61,True,True,False
11.pdf,62,True,True,False
11.pdf,63,True,True,False
11.pdf,64,True,True,False
11.pdf,65,True,True,False
11.pdf,66,True,True,False
11.pdf,67,True,True,False
11.pdf,68,True,True,False
11.pdf,69,True,True,False
11.pdf,70,True,True,False
11.pdf,71,True,True,False
11.pdf,72,True,True,False
11.pdf,73,True,True,False
11.pdf,74,True,True,False
11.pdf,75,True,True,False
11.pdf,76,True,True,False
11.pdf,77,True,True,False
11.pdf,78,True,True,False
11.pdf,79,True,True,False
11.pdf,80,True,True,False
11.pdf,81,True,True,False
11.pdf,82,True,True,False
11.pdf,83,True,True,False
110.pdf,1,True,True,False
110.pdf,2,True,True,False
110.pdf,3,True,True,False
110.pdf,4,True,True,False
110.pdf,5,True,True,False
110.pdf,6,True,True,False
110.pdf,7,True,True,False
110.pdf,8,True,True,False
110.pdf,9,True,True,False
110.pdf,10,True,True,False
110.pdf,11,True,True,False
110.pdf,12,True,True,False
110.pdf,13,True,True,False
110.pdf,14,False,False,False
110.pdf,15,True,True,False
110.pdf,16,True,True,False
110.pdf,17,True,True,False
110.pdf,18,True,True,False
110.pdf,19,True,True,False
110.pdf,20,True,True,False
110.pdf,21,True,True,False
110.pdf,22,True,True,False
110.pdf,23,True,True,False
110.pdf,24,True,True,False
110.pdf,25,True,True,False
110.pdf,26,True,True,False
110.pdf,27,True,True,False
110.pdf,28,True,True,False
110.pdf,29,True,True,False
110.pdf,30,True,True,False
110.pdf,31,True,True,False
110.pdf,32,False,False,False
110.pdf,33,True,True,False
110.pdf,34,False,False,False
110.pdf,35,True,True,False
110.pdf,36,True,True,False
110.pdf,37,True,True,False
110.pdf,38,True,True,False
110.pdf,39,True,True,False
110.pdf,40,True,True,False
110.pdf,41,True,True,False
110.pdf,42,True,True,False
110.pdf,43,True,True,False
110.pdf,44,True,True,False
110.pdf,45,True,True,False
110.pdf,46,True,True,False
110.pdf,47,True,True,False
110.pdf,48,True,True,False
110.pdf,49,True,True,False
110.pdf,50,True,True,False
110.pdf,51,True,True,False
110.pdf,52,True,True,False
110.pdf,53,True,True,False
110.pdf,54,True,True,False
110.pdf,55,True,True,False
110.pdf,56,True,True,False
110.pdf,57,True,True,False
110.pdf,58,True,True,False
110.pdf,59,True,True,False
110.pdf,60,True,True,False
110.pdf,61,True,True,False
110.pdf,62,True,True,False
110.pdf,63,True,True,False
110.pdf,64,True,True,False
110.pdf,65,True,True,False
110.pdf,66,True,True,False
110.pdf,67,True,True,False
110.pdf,68,True,True,False
110.pdf,69,True,True,False
110.pdf,70,True,True,False
110.pdf,71,True,True,False
110.pdf,72,True,True,False
110.pdf,73,True,True,False
110.pdf,74,True,True,False
110.pdf,75,True,True,False
110.pdf,76,True,True,False
110.pdf,77,True,True,False
110.pdf,78,True,True,False
110.pdf,79,True,True,False
110.pdf,80,True,True,False
110.pdf,81,True,True,False
110.pdf,82,True,True,False
110.pdf,83,True,True,False
111.pdf,1,True,True,False
111.pdf,2,True,True,False
111.pdf,3,True,True,False
111.pdf,4,True,True,False
111.pdf,5,True,True,False
111.pdf,6,True,True,False
111.pdf,7,True,True,False
111.pdf,8,True,True,False
111.pdf,9,True,True,False
111.pdf,10,True,True,False
111.pdf,11,True,True,False
111.pdf,12,True,True,False
111.pdf,13,True,True,False
111.pdf,14,True,True,False
111.pdf,15,True,True,False
111.pdf,16,True,True,False
111.pdf,17,True,True,False
111.pdf,18,True,True,False
111.pdf,19,True,True,False
111.pdf,20,True,True,False
111.pdf,21,True,True,False
111.pdf,22,True,True,False
111.pdf,23,True,True,False
111.pdf,24,True,True,False
111.pdf,25,True,True,False
111.pdf,26,True,True,False
111.pdf,27,True,True,False
111.pdf,28,True,True,False
111.pdf,29,True,True,False
111.pdf,30,True,True,False
111.pdf,31,True,True,False
111.pdf,32,True,True,False
111.pdf,33,True,True,False
111.pdf,34,True,True,False
111.pdf,35,True,True,False
111.pdf,36,True,True,False
111.pdf,37,True,True,False
111.pdf,38,True,True,False
111.pdf,39,True,True,False
111.pdf,40,True,True,False
111.pdf,41,True,True,False
111.pdf,42,True,True,False
111.pdf,43,True,True,False
111.pdf,44,True,True,False
111.pdf,45,True,True,False
111.pdf,46,True,True,False
111.pdf,47,True,True,False
111.pdf,48,True,True,False
111.pdf,49,True,True,False
111.pdf,50,True,True,False
111.pdf,51,True,True,False
111.pdf,52,True,True,False
111.pdf,53,True,True,False
111.pdf,54,True,True,False
111.pdf,55,True,True,False
111.pdf,56,True,True,False
111.pdf,57,True,True,False
111.pdf,58,True,True,False
111.pdf,59,True,True,False
111.pdf,60,True,True,False
111.pdf,61,True,True,False
111.pdf,62,True,True,False
111.pdf,63,True,True,False
111.pdf,64,True,True,False
111.pdf,65,True,True,False
111.pdf,66,True,True,False
111.pdf,67,True,True,False
111.pdf,68,True,True,False
111.pdf,69,True,True,False
111.pdf,70,True,True,False
111.pdf,71,True,True,False
111.pdf,72,True,True,False
111.pdf,73,True,True,False
111.pdf,74,True,True,False
111.pdf,75,True,True,False
111.pdf,76,True,True,False
111.pdf,77,True,True,False
111.pdf,78,True,True,False
111.pdf,79,True,True,False
111.pdf,80,True,True,False
112.pdf,1,True,True,False
112.pdf,2,True,True,False
112.pdf,3,True,True,False
112.pdf,4,True,True,False
112.pdf,5,True,True,False
112.pdf,6,True,True,False
112.pdf,7,True,True,False
112.pdf,8,True,True,False
112.pdf,9,True,True,False
112.pdf,10,True,True,False
112.pdf,11,True,True,False
112.pdf,12,True,True,False
112.pdf,13,True,True,False
112.pdf,14,True,True,False
112.pdf,15,True,True,False
112.pdf,16,True,True,False
112.pdf,17,True,True,False
112.pdf,18,True,True,False
112.pdf,19,True,True,False
112.pdf,20,True,True,False
112.pdf,21,True,True,False
112.pdf,22,True,True,False
112.pdf,23,True,True,False
112.pdf,24,True,True,False
112.pdf,25,True,True,False
112.pdf,26,True,True,False
112.pdf,27,True,True,False
112.pdf,28,True,True,False
112.pdf,29,True,True,False
112.pdf,30,True,True,False
112.pdf,31,True,True,False
112.pdf,32,True,True,False
112.pdf,33,True,True,False
112.pdf,34,True,True,False
112.pdf,35,True,True,False
112.pdf,36,True,True,False
112.pdf,37,True,True,False
112.pdf,38,True,True,False
112.pdf,39,True,True,False
112.pdf,40,True,True,False
112.pdf,41,True,True,False
112.pdf,42,True,True,False
112.pdf,43,True,True,False
112.pdf,44,True,True,False
112.pdf,45,True,True,False
112.pdf,46,True,True,False
112.pdf,47,True,True,False
112.pdf,48,True,True,False
112.pdf,49,True,True,False
112.pdf,50,True,True,False
112.pdf,51,True,True,False
112.pdf,52,True,True,False
112.pdf,53,True,True,False
112.pdf,54,True,True,False
112.pdf,55,True,True,False
112.pdf,56,True,False,True
112.pdf,57,True,True,False
112.pdf,58,True,True,False
112.pdf,59,True,True,False
112.pdf,60,True,True,False
112.pdf,61,True,True,False
112.pdf,62,True,True,False
112.pdf,63,True,True,False
112.pdf,64,True,False,True
112.pdf,65,True,True,False
112.pdf,66,True,True,False
112.pdf,67,True,True,False
112.pdf,68,True,True,False
112.pdf,69,True,True,False
112.pdf,70,True,True,False
112.pdf,71,True,True,False
112.pdf,72,True,True,False
112.pdf,73,True,True,False
112.pdf,74,True,True,False
112.pdf,75,True,True,False
112.pdf,76,True,True,False
112.pdf,77,True,True,False
112.pdf,78,True,True,False
112.pdf,79,True,True,False
112.pdf,80,True,True,False
112.pdf,81,True,True,False
112.pdf,82,True,True,False
113.pdf,1,True,True,False
113.pdf,2,True,True,False
113.pdf,3,True,True,False
113.pdf,4,True,True,False
113.pdf,5,True,True,False
113.pdf,6,True,True,False
113.pdf,7,True,True,False
113.pdf,8,True,True,False
113.pdf,9,True,True,False
113.pdf,10,True,True,False
113.pdf,11,True,True,False
113.pdf,12,True,True,False
113.pdf,13,True,True,False
113.pdf,14,True,True,False
113.pdf,15,True,True,False
113.pdf,16,True,True,False
113.pdf,17,True,True,False
113.pdf,18,True,True,False
113.pdf,19,True,True,False
113.pdf,20,True,True,False
113.pdf,21,True,True,False
113.pdf,22,True,True,False
113.pdf,23,True,True,False
113.pdf,24,True,True,False
113.pdf,25,True,True,False
113.pdf,26,True,True,False
113.pdf,27,True,True,False
113.pdf,28,True,True,False
113.pdf,29,True,True,False
113.pdf,30,True,True,False
113.pdf,31,True,True,False
113.pdf,32,True,True,False
113.pdf,33,True,True,False
113.pdf,34,True,True,False
113.pdf,35,True,True,False
113.pdf,36,True,True,False
113.pdf,37,True,True,False
113.pdf,38,True,True,False
113.pdf,39,True,True,False
113.pdf,40,True,True,False
113.pdf,41,True,True,False
113.pdf,42,True,True,False
113.pdf,43,True,True,False
113.pdf,44,True,True,False
113.pdf,45,True,True,False
113.pdf,46,True,True,False
113.pdf,47,True,True,False
113.pdf,48,True,True,False
113.pdf,49,True,True,False
113.pdf,50,True,True,False
113.pdf,51,True,True,False
113.pdf,52,True,True,False
113.pdf,53,True,True,False
113.pdf,54,True,True,False
113.pdf,55,True,True,False
113.pdf,56,True,True,False
113.pdf,57,True,True,False
113.pdf,58,True,True,False
113.pdf,59,True,True,False
113.pdf,60,True,True,False
113.pdf,61,True,True,False
113.pdf,62,True,True,False
113.pdf,63,True,True,False
113.pdf,64,True,True,False
113.pdf,65,True,True,False
113.pdf,66,True,True,False
113.pdf,67,True,True,False
113.pdf,68,True,True,False
113.pdf,69,True,True,False
113.pdf,70,True,True,False
113.pdf,71,True,True,False
113.pdf,72,True,True,False
113.pdf,73,True,True,False
113.pdf,74,True,True,False
113.pdf,75,True,True,False
113.pdf,76,True,True,False
113.pdf,77,True,True,False
113.pdf,78,True,True,False
113.pdf,79,True,True,False
113.pdf,80,True,True,False
114.pdf,1,True,True,False
114.pdf,2,True,True,False
114.pdf,3,True,True,False
114.pdf,4,True,True,False
114.pdf,5,True,True,False
114.pdf,6,True,True,False
114.pdf,7,True,True,False
114.pdf,8,True,True,False
114.pdf,9,True,True,False
114.pdf,10,True,True,False
114.pdf,11,True,True,False
114.pdf,12,True,True,False
114.pdf,13,True,True,False
114.pdf,14,True,True,False
114.pdf,15,True,True,False
114.pdf,16,True,True,False
114.pdf,17,True,True,False
114.pdf,18,True,True,False
114.pdf,19,True,True,False
114.pdf,20,True,True,False
114.pdf,21,True,True,False
114.pdf,22,True,True,False
114.pdf,23,True,True,False
114.pdf,24,True,True,False
114.pdf,25,True,True,False
114.pdf,26,True,True,False
114.pdf,27,True,True,False
114.pdf,28,True,True,False
114.pdf,29,True,True,False
114.pdf,30,True,True,False
114.pdf,31,True,True,False
114.pdf,32,True,True,False
114.pdf,33,True,True,False
114.pdf,34,True,True,False
114.pdf,35,True,True,False
114.pdf,36,True,True,False
114.pdf,37,True,True,False
114.pdf,38,True,True,False
114.pdf,39,True,True,False
114.pdf,40,True,True,False
114.pdf,41,True,True,False
114.pdf,42,True,True,False
114.pdf,43,True,True,False
114.pdf,44,True,True,False
114.pdf,45,True,True,False
114.pdf,46,True,True,False
114.pdf,47,True,True,False
114.pdf,48,True,True,False
114.pdf,49,True,True,False
114.pdf,50,True,True,False
114.pdf,51,True,True,False
114.pdf,52,True,True,False
114.pdf,53,True,True,False
114.pdf,54,True,True,False
114.pdf,55,True,True,False
114.pdf,56,True,True,False
114.pdf,57,True,True,False
114.pdf,58,True,True,False
114.pdf,59,True,True,False
114.pdf,60,True,True,False
114.pdf,61,True,True,False
114.pdf,62,True,True,False
114.pdf,63,True,True,False
114.pdf,64,True,True,False
114.pdf,65,True,True,False
114.pdf,66,True,True,False
114.pdf,67,True,True,False
114.pdf,68,True,True,False
114.pdf,69,True,True,False
114.pdf,70,True,True,False
114.pdf,71,True,True,False
114.pdf,72,True,True,False
114.pdf,73,True,True,False
114.pdf,74,True,True,False
114.pdf,75,True,True,False
114.pdf,76,True,True,False
114.pdf,77,True,True,False
114.pdf,78,True,True,False
114.pdf,79,True,False,True
114.pdf,80,True,True,False
114.pdf,81,True,True,False
115.pdf,1,True,True,False
115.pdf,2,True,True,False
115.pdf,3,True,True,False
115.pdf,4,True,True,False
115.pdf,5,True,True,False
115.pdf,6,True,True,False
115.pdf,7,True,True,False
115.pdf,8,True,True,False
115.pdf,9,True,True,False
115.pdf,10,True,True,False
115.pdf,11,True,True,False
115.pdf,12,True,True,False
115.pdf,13,True,True,False
115.pdf,14,True,True,False
115.pdf,15,True,True,False
115.pdf,16,True,True,False
115.pdf,17,True,True,False
115.pdf,18,True,True,False
115.pdf,19,True,True,False
115.pdf,20,True,True,False
115.pdf,21,True,True,False
115.pdf,22,True,True,False
115.pdf,23,True,True,False
115.pdf,24,True,True,False
115.pdf,25,True,False,True
115.pdf,26,True,True,False
115.pdf,27,True,True,False
115.pdf,28,True,True,False
115.pdf,29,True,True,False
115.pdf,30,True,True,False
115.pdf,31,True,True,False
115.pdf,32,True,False,True
115.pdf,33,True,True,False
115.pdf,34,True,True,False
115.pdf,35,True,True,False
115.pdf,36,True,True,False
115.pdf,37,True,True,False
115.pdf,38,True,True,False
115.pdf,39,True,True,False
115.pdf,40,True,True,False
115.pdf,41,True,True,False
115.pdf,42,True,True,False
115.pdf,43,True,True,False
115.pdf,44,True,True,False
115.pdf,45,True,True,False
115.pdf,46,True,True,False
115.pdf,47,True,True,False
115.pdf,48,True,True,False
115.pdf,49,True,False,True
115.pdf,50,True,True,False
115.pdf,51,True,True,False
115.pdf,52,True,True,False
115.pdf,53,True,True,False
115.pdf,54,True,True,False
115.pdf,55,True,True,False
115.pdf,56,True,True,False
115.pdf,57,True,True,False
115.pdf,58,True,True,False
115.pdf,59,True,True,False
115.pdf,60,True,True,False
115.pdf,61,True,True,False
115.pdf,62,True,True,False
115.pdf,63,True,True,False
115.pdf,64,True,True,False
115.pdf,65,True,True,False
115.pdf,66,True,True,False
115.pdf,67,True,True,False
115.pdf,68,True,True,False
115.pdf,69,True,True,False
115.pdf,70,True,True,False
115.pdf,71,True,True,False
115.pdf,72,True,True,False
115.pdf,73,True,True,False
115.pdf,74,True,True,False
115.pdf,75,True,True,False
115.pdf,76,True,True,False
115.pdf,77,True,True,False
115.pdf,78,True,True,False
115.pdf,79,True,True,False
115.pdf,80,True,True,False
115.pdf,81,True,True,False
115.pdf,82,True,True,False
115.pdf,83,True,True,False
116.pdf,1,True,True,False
116.pdf,2,True,True,False
116.pdf,3,True,True,False
116.pdf,4,True,True,False
116.pdf,5,True,True,False
116.pdf,6,True,True,False
116.pdf,7,True,True,False
116.pdf,8,True,True,False
116.pdf,9,True,True,False
116.pdf,10,True,True,False
116.pdf,11,True,True,False
116.pdf,12,True,True,False
116.pdf,13,True,True,False
116.pdf,14,True,True,False
116.pdf,15,True,True,False
116.pdf,16,True,True,False
116.pdf,17,True,True,False
116.pdf,18,True,True,False
116.pdf,19,True,True,False
116.pdf,20,True,False,True
116.pdf,21,True,True,False
116.pdf,22,True,True,False
116.pdf,23,True,True,False
116.pdf,24,True,True,False
116.pdf,25,True,True,False
116.pdf,26,True,True,False
116.pdf,27,True,True,False
116.pdf,28,True,True,False
116.pdf,29,True,True,False
116.pdf,30,True,True,False
116.pdf,31,True,True,False
116.pdf,32,True,True,False
116.pdf,33,True,True,False
116.pdf,34,True,True,False
116.pdf,35,True,True,False
116.pdf,36,True,True,False
116.pdf,37,True,True,False
116.pdf,38,True,True,False
116.pdf,39,True,False,True
116.pdf,40,True,True,False
116.pdf,41,True,True,False
116.pdf,42,True,True,False
116.pdf,43,True,True,False
116.pdf,44,True,True,False
116.pdf,45,True,True,False
116.pdf,46,True,True,False
116.pdf,47,True,True,False
116.pdf,48,True,True,False
116.pdf,49,True,True,False
116.pdf,50,True,True,False
116.pdf,51,True,True,False
116.pdf,52,True,True,False
116.pdf,53,True,True,False
116.pdf,54,True,True,False
116.pdf,55,True,True,False
116.pdf,56,True,True,False
116.pdf,57,True,True,False
116.pdf,58,True,True,False
116.pdf,59,True,True,False
116.pdf,60,True,True,False
116.pdf,61,True,True,False
116.pdf,62,True,True,False
116.pdf,63,True,True,False
116.pdf,64,True,True,False
116.pdf,65,True,True,False
116.pdf,66,True,True,False
116.pdf,67,True,True,False
116.pdf,68,True,True,False
116.pdf,69,True,True,False
116.pdf,70,True,True,False
116.pdf,71,True,True,False
116.pdf,72,True,True,False
116.pdf,73,True,True,False
116.pdf,74,True,True,False
116.pdf,75,True,True,False
116.pdf,76,True,True,False
116.pdf,77,True,True,False
116.pdf,78,True,True,False
116.pdf,79,True,True,False
116.pdf,80,True,True,False
116.pdf,81,True,True,False
116.pdf,82,True,True,False
117.pdf,1,True,True,False
117.pdf,2,True,True,False
117.pdf,3,True,True,False
117.pdf,4,True,True,False
117.pdf,5,True,True,False
117.pdf,6,True,True,False
117.pdf,7,True,True,False
117.pdf,8,True,True,False
117.pdf,9,True,True,False
117.pdf,10,True,True,False
117.pdf,11,True,True,False
117.pdf,12,True,True,False
117.pdf,13,True,True,False
117.pdf,14,True,True,False
117.pdf,15,True,True,False
117.pdf,16,True,True,False
117.pdf,17,True,True,False
117.pdf,18,True,True,False
117.pdf,19,True,True,False
117.pdf,20,True,True,False
117.pdf,21,True,True,False
117.pdf,22,True,True,False
117.pdf,23,True,True,False
117.pdf,24,True,True,False
117.pdf,25,True,True,False
117.pdf,26,True,True,False
117.pdf,27,True,True,False
117.pdf,28,True,True,False
117.pdf,29,True,True,False
117.pdf,30,True,True,False
117.pdf,31,True,True,False
117.pdf,32,True,True,False
117.pdf,33,True,True,False
117.pdf,34,True,True,False
117.pdf,35,True,True,False
117.pdf,36,True,True,False
117.pdf,37,True,True,False
117.pdf,38,True,True,False
117.pdf,39,True,True,False
117.pdf,40,True,True,False
117.pdf,41,True,True,False
117.pdf,42,True,True,False
117.pdf,43,True,True,False
117.pdf,44,True,True,False
117.pdf,45,True,True,False
117.pdf,46,True,True,False
117.pdf,47,True,True,False
117.pdf,48,True,True,False
117.pdf,49,True,True,False
117.pdf,50,True,True,False
117.pdf,51,True,True,False
117.pdf,52,True,True,False
117.pdf,53,True,True,False
